0	6581	5	1067007600
1	8865	5	1294066800
1	9767	4	1323097200
2	9067	5	1314630000
2	8960	5	1257606000
2	9108	5	1289833200
2	9117	4	1308063600
2	9149	5	1235228400
2	9162	5	1397142000
2	9169	5	1347634800
2	9192	5	1234364400
2	9203	4	1344438000
2	9225	5	1280674800
2	9224	5	1087657200
2	9229	5	1233327600
2	9005	5	1247670000
2	9250	4	1420297200
2	8908	5	1264258800
2	9273	5	1247410800
2	9317	5	1134831600
2	9325	5	1316790000
2	9322	5	1235833200
2	9345	5	1230822000
2	9356	5	1384182000
2	9361	4	1346511600
2	9372	5	1233154800
2	9381	5	1100444400
2	9412	5	1426345200
2	9422	5	1249916400
2	9442	5	1255186800
2	9446	5	1276873200
2	9468	5	1363186800
2	9476	5	1309878000
2	9499	5	1232722800
2	9500	5	1241449200
2	9504	5	1279206000
2	9506	4	1365260400
2	9461	4	1389538800
2	9545	4	1332774000
2	9551	5	1443106800
2	9558	5	1405609200
2	9576	5	1413990000
2	9583	5	1331823600
2	9608	5	1307199600
2	9617	5	1302966000
2	9632	5	1353250800
2	9645	4	1290265200
2	9672	4	1357225200
2	9677	5	1236524400
2	9684	5	1235228400
2	9689	5	1393426800
2	9779	5	1234018800
2	9812	5	1257346800
2	9553	5	1391871600
2	9824	5	1305126000
2	9837	5	1308841200
2	9835	5	1359730800
2	9841	5	1292511600
2	9846	5	1238511600
2	9854	5	1331996400
2	9577	5	1245596400
2	9867	5	1476284400
2	9892	5	1234364400
2	9912	5	1415718000
2	9925	5	1251385200
2	9934	5	1268492400
2	9945	5	1269010800
2	9971	5	1234105200
2	10044	5	1278255600
2	10041	0	1282230000
2	10048	5	1248966000
2	9550	5	1302879600
2	10092	5	1289055600
2	10102	4	1284217200
2	10138	5	1242054000
2	10163	5	1418310000
2	10168	5	1409324400
2	10190	5	1249743600
2	10198	5	1271257200
2	10120	5	1384959600
2	10233	5	1328540400
2	10249	5	1357138800
2	10258	5	1234105200
2	10274	5	1336230000
2	10290	5	1233154800
2	10329	5	1268751600
2	10331	5	1307631600
2	10345	4	1344351600
2	10352	5	1231858800
2	10370	5	1354374000
2	10382	4	1315062000
2	10379	5	1250262000
2	10385	5	1267282800
2	10128	5	1322751600
2	10428	5	1235055600
2	10458	5	1375455600
