0	214	5	1232323200
0	1253	5	1379721600
0	1541	5	1388102400
0	1751	5	1320278400
0	1994	5	1343260800
0	3181	4	1214956800
0	3335	5	1216684800
0	3465	5	1218067200
0	3466	5	1218067200
0	3555	5	1219881600
0	3559	4	1224806400
0	3560	5	1227830400
0	3637	4	1222387200
0	4051	2	1237593600
0	4147	4	1241136000
0	4152	4	1232841600
0	4270	5	1236643200
0	4633	4	1341273600
0	5355	4	1343260800
0	5357	5	1343174400
0	5967	5	1276128000
0	5986	5	1288828800
0	6112	5	1275177600
0	6115	5	1276128000
0	6207	5	1390176000
0	6259	4	1322438400
0	6859	4	1297123200
0	7038	5	1344556800
0	7140	4	1376697600
0	7294	5	1301097600
0	7873	5	1379721600
0	7994	4	1327536000
0	8004	1	1327536000
0	8268	4	1379721600
0	9162	4	1379721600
0	9591	2	1345507200
0	10167	5	1353974400
1	783	5	1404345600
1	1077	5	1389225600
1	1108	5	1385251200
1	1317	5	1385251200
1	1349	5	1389225600
1	2426	3	1385251200
1	2512	5	1389225600
1	2604	5	1389225600
1	3139	5	1404345600
1	3605	5	1404345600
1	5661	2	1385251200
1	6840	3	1389225600
1	7089	5	1404345600
1	7414	1	1386374400
1	7870	5	1389225600
1	8013	5	1385251200
1	8256	2	1385251200
1	8459	5	1404345600
2	3204	4	1395187200
2	3542	4	1339459200
2	6310	5	1395187200
3	2225	5	1333584000
3	2744	5	1321228800
3	2920	1	1386028800
3	3502	5	1332633600
3	3512	4	1330905600
3	4029	4	1332633600
3	4776	4	1327449600
3	5545	1	1332633600
3	5681	1	1359417600
3	6008	1	1339286400
3	6101	4	1327449600
3	6811	1	1362096000
3	6853	2	1358726400
3	7356	5	1333584000
3	7364	5	1386028800
3	7570	1	1361404800
4	740	5	1392422400
4	5411	5	1389484800
4	9945	5	1387065600
5	2505	1	1357171200
5	4576	4	1325203200
5	4579	5	1380585600
6	2295	5	1371340800
6	2465	5	1371340800
6	7531	5	1373500800
6	9856	5	1375228800
6	10147	5	1375228800
7	5030	5	1397433600
7	7976	5	1386979200
7	8439	5	1346544000
7	9636	5	1389830400
7	10028	5	1387843200
7	11003	5	1405900800
7	11138	2	1397433600
8	39	5	1383264000
8	50	5	1392940800
8	143	5	1384214400
8	275	3	1374192000
8	330	5	1386115200
8	443	5	1384214400
8	984	5	1375833600
8	1281	5	1392940800
8	1301	5	1386288000
8	1304	5	1380585600
8	1461	5	1375833600
8	1472	5	1391731200
8	1475	5	1393891200
8	1478	5	1396483200
8	1731	5	1378166400
8	2275	5	1405296000
8	2535	5	1386288000
8	2554	5	1396483200
8	2604	5	1389398400
8	2849	5	1374451200
8	2877	5	1379376000
8	2882	5	1387152000
8	2914	5	1375920000
8	2920	5	1387152000
8	3265	4	1405036800
8	3292	5	1384214400
8	3365	5	1396483200
8	3368	5	1385251200
8	3444	5	1386115200
8	3487	5	1386288000
8	3597	5	1384214400
8	3662	5	1394323200
8	3960	5	1374192000
8	4047	5	1387152000
8	4101	5	1388361600
8	4113	5	1401062400
8	4114	5	1375833600
8	4117	5	1388361600
8	4139	5	1388361600
8	4216	5	1396483200
8	4226	5	1386115200
8	4234	5	1401840000
8	4269	4	1384214400
8	4326	5	1405296000
8	4390	5	1396310400
8	4464	5	1377907200
8	4481	5	1381363200
8	4625	5	1364860800
8	4660	5	1396483200
8	4747	4	1373068800
8	4988	5	1392940800
8	5140	5	1383264000
8	5169	3	1405296000
8	5178	5	1387152000
8	5199	5	1389398400
8	5978	5	1375747200
8	6191	5	1389398400
8	6268	5	1396483200
8	6554	3	1384214400
8	6707	5	1374969600
9	342	5	1356566400
9	714	4	1354320000
9	2025	5	1364515200
10	1520	5	1303948800
10	1722	5	1356998400
10	1723	5	1356998400
10	2269	4	1356998400
10	3218	4	1356998400
10	5174	4	1356998400
10	5456	5	1356998400
11	3164	5	1383004800
11	9989	4	1383004800
11	10165	1	1383004800
12	208	2	1359590400
12	497	1	1331942400
12	733	1	1359936000
12	2002	1	1362528000
12	2539	5	1356739200
12	3029	5	1356739200
12	3182	5	1359936000
12	3207	5	1374537600
12	3876	5	1389139200
12	4064	2	1326585600
12	4370	5	1341360000
